cluster_id,cluster_size
Cluster 32786,4
Cluster 43565,4
Cluster 23996,4
Cluster 51162,4
Cluster 18407,4
Cluster 14915,4
Cluster 61886,4
Cluster 15801,4
Cluster 10659,4
Cluster 33995,4
Cluster 34372,4
Cluster 23368,4
Cluster 42561,4
Cluster 5105,4
Cluster 31694,4
Cluster 25306,4
Cluster 1962,4
Cluster 15936,4
Cluster 39428,4
Cluster 26219,4
Cluster 3247,4
Cluster 26664,4
Cluster 45923,4
Cluster 46370,4
Cluster 16075,4
Cluster 7636,4
Cluster 1880,4
Cluster 9769,4
Cluster 56630,4
Cluster 1608,4
Cluster 32269,4
Cluster 42798,4
Cluster 66845,4
Cluster 26871,4
Cluster 23721,4
Cluster 25740,4
Cluster 39967,4
Cluster 26676,4
Cluster 23738,4
Cluster 340,4
Cluster 60731,4
Cluster 18756,4
Cluster 5128,4
Cluster 25528,4
Cluster 9472,4
Cluster 19868,4
Cluster 7293,4
Cluster 72899,4
Cluster 46028,4
Cluster 45915,4
Cluster 19518,4
Cluster 25958,4
Cluster 38179,4
Cluster 23545,4
Cluster 34055,4
Cluster 7809,3
Cluster 40942,3
Cluster 39326,3
Cluster 28855,3
Cluster 22004,3
Cluster 12787,3
Cluster 38181,3
Cluster 26046,3
Cluster 26070,3
Cluster 15726,3
Cluster 6723,3
Cluster 38172,3
Cluster 39573,3
Cluster 23952,3
Cluster 23929,3
Cluster 56600,3
Cluster 22010,3
Cluster 28872,3
Cluster 12829,3
Cluster 24681,3
Cluster 59234,3
Cluster 14651,3
Cluster 4438,3
Cluster 57751,3
Cluster 22,3
Cluster 6725,3
Cluster 21992,3
Cluster 2603,3
Cluster 5715,3
Cluster 57152,3
Cluster 1593,3
Cluster 23936,3
Cluster 38542,3
Cluster 2885,3
Cluster 56602,3
Cluster 44365,3
Cluster 1463,3
Cluster 2496,3
Cluster 45591,3
Cluster 44369,3
Cluster 23954,3
Cluster 40941,3
Cluster 47338,3
Cluster 75060,3
Cluster 68855,3
Cluster 28846,3
Cluster 74181,3
Cluster 17141,3
Cluster 12843,3
Cluster 45180,3
Cluster 51379,3
Cluster 24370,3
Cluster 28583,3
Cluster 15299,3
Cluster 36491,3
Cluster 36492,3
Cluster 17004,3
Cluster 25009,3
Cluster 7855,3
Cluster 47222,3
Cluster 7538,3
Cluster 50468,3
Cluster 22191,3
Cluster 59054,3
Cluster 22194,3
Cluster 16014,3
Cluster 22202,3
Cluster 24657,3
Cluster 51325,3
Cluster 40858,3
Cluster 3966,3
Cluster 36439,3
Cluster 40853,3
Cluster 44440,3
Cluster 28616,3
Cluster 7425,3
Cluster 52690,3
Cluster 17021,3
Cluster 46147,3
Cluster 46149,3
Cluster 52141,3
Cluster 17015,3
Cluster 67108,3
Cluster 12980,3
Cluster 2216,3
Cluster 26217,3
Cluster 285,3
Cluster 45122,3
Cluster 24652,3
Cluster 16968,3
Cluster 6709,3
Cluster 47182,3
Cluster 16027,3
Cluster 39291,3
Cluster 22260,3
Cluster 26249,3
Cluster 68953,3
Cluster 44485,3
Cluster 38864,3
Cluster 38043,3
Cluster 47173,3
Cluster 55646,3
Cluster 22259,3
Cluster 1602,3
Cluster 38059,3
Cluster 22204,3
Cluster 28540,3
Cluster 28536,3
Cluster 36513,3
Cluster 59045,3
Cluster 67099,3
Cluster 2850,3
Cluster 653,3
Cluster 45615,3
Cluster 1698,3
Cluster 23823,3
Cluster 24653,3
Cluster 22243,3
Cluster 65317,3
Cluster 67092,3
Cluster 51315,3
Cluster 473,3
Cluster 24677,3
Cluster 65100,3
Cluster 23911,3
Cluster 47295,3
Cluster 36344,3
Cluster 56568,3
Cluster 17043,3
Cluster 38107,3
Cluster 5041,3
Cluster 67679,3
Cluster 75031,3
Cluster 4583,3
Cluster 12890,3
Cluster 36349,3
Cluster 23882,3
Cluster 15973,3
Cluster 396,3
Cluster 36283,3
Cluster 25514,3
Cluster 12854,3
Cluster 70353,3
Cluster 38548,3
Cluster 51368,3
Cluster 51367,3
Cluster 57439,3
Cluster 7794,3
Cluster 75047,3
Cluster 59217,3
Cluster 7792,3
Cluster 40920,3
Cluster 1461,3
Cluster 36321,3
Cluster 39600,3
Cluster 6887,3
Cluster 68297,3
Cluster 17061,3
Cluster 51860,3
Cluster 38079,3
Cluster 65155,3
Cluster 67129,3
Cluster 17057,3
Cluster 14570,3
Cluster 22097,3
Cluster 2467,3
Cluster 47269,3
Cluster 74222,3
Cluster 22108,3
Cluster 6771,3
Cluster 47261,3
Cluster 24998,3
Cluster 23849,3
Cluster 26166,3
Cluster 14567,3
Cluster 26171,3
Cluster 36357,3
Cluster 24974,3
Cluster 44408,3
Cluster 39644,3
Cluster 15994,3
Cluster 15004,3
Cluster 12903,3
Cluster 14995,3
Cluster 38585,3
Cluster 6514,3
Cluster 25468,3
Cluster 12913,3
Cluster 7758,3
Cluster 15706,3
Cluster 4613,3
Cluster 24785,3
Cluster 44199,3
Cluster 57075,3
Cluster 41217,3
Cluster 24298,3
Cluster 35874,3
Cluster 64563,3
Cluster 24166,3
Cluster 55403,3
Cluster 59550,3
Cluster 8110,3
Cluster 55267,3
Cluster 25554,3
Cluster 47553,3
Cluster 5527,3
Cluster 64574,3
Cluster 59546,3
Cluster 38384,3
Cluster 24800,3
Cluster 12406,3
Cluster 59588,3
Cluster 14849,3
Cluster 57053,3
Cluster 24809,3
Cluster 24285,3
Cluster 50179,3
Cluster 15809,3
Cluster 24819,3
Cluster 29494,3
Cluster 12419,3
Cluster 6762,3
Cluster 68183,3
Cluster 813,3
Cluster 15808,3
Cluster 7544,3
Cluster 3586,3
Cluster 25725,3
Cluster 74008,3
Cluster 12497,3
Cluster 5670,3
Cluster 17335,3
Cluster 14813,3
Cluster 24133,3
Cluster 7401,3
Cluster 12503,3
Cluster 56720,3
Cluster 15742,3
Cluster 52865,3
Cluster 38975,3
Cluster 15444,3
Cluster 45543,3
Cluster 3594,3
Cluster 39060,3
Cluster 44237,3
Cluster 4116,3
Cluster 35930,3
Cluster 55275,3
Cluster 68573,3
Cluster 68689,3
Cluster 15435,3
Cluster 35903,3
Cluster 29418,3
Cluster 17351,3
Cluster 3945,3
Cluster 8070,3
Cluster 8086,3
Cluster 29408,3
Cluster 50217,3
Cluster 17345,3
Cluster 8079,3
Cluster 59526,3
Cluster 7591,3
Cluster 41181,3
Cluster 35917,3
Cluster 25761,3
Cluster 15420,3
Cluster 57499,3
Cluster 8208,3
Cluster 51537,3
Cluster 24796,3
Cluster 44155,3
Cluster 52004,3
Cluster 39018,3
Cluster 24190,3
Cluster 385,3
Cluster 35757,3
Cluster 35758,3
Cluster 73933,3
Cluster 25585,3
Cluster 5520,3
Cluster 45890,3
Cluster 17432,3
Cluster 14898,3
Cluster 39385,3
Cluster 24267,3
Cluster 55174,3
Cluster 17461,3
Cluster 5968,3
Cluster 21447,3
Cluster 29690,3
Cluster 67592,3
Cluster 21451,3
Cluster 14913,3
Cluster 8226,3
Cluster 29668,3
Cluster 29664,3
Cluster 24260,3
Cluster 14917,3
Cluster 29661,3
Cluster 29657,3
Cluster 3575,3
Cluster 25610,3
Cluster 2559,3
Cluster 12372,3
Cluster 29577,3
Cluster 2567,3
Cluster 38439,3
Cluster 38426,3
Cluster 21514,3
Cluster 59615,3
Cluster 51512,3
Cluster 21490,3
Cluster 38417,3
Cluster 29554,3
Cluster 55233,3
Cluster 21543,3
Cluster 47595,3
Cluster 35812,3
Cluster 47590,3
Cluster 8151,3
Cluster 2953,3
Cluster 29555,3
Cluster 45894,3
Cluster 25640,3
Cluster 64448,3
Cluster 67607,3
Cluster 25642,3
Cluster 15756,3
Cluster 51521,3
Cluster 35782,3
Cluster 8175,3
Cluster 21499,3
Cluster 39404,3
Cluster 67555,3
Cluster 24214,3
Cluster 14932,3
Cluster 57479,3
Cluster 14877,3
Cluster 2421,3
Cluster 55211,3
Cluster 45900,3
Cluster 2490,3
Cluster 25919,3
Cluster 21821,3
Cluster 29095,3
Cluster 38256,3
Cluster 36121,3
Cluster 64853,3
Cluster 59358,3
Cluster 45256,3
Cluster 15889,3
Cluster 15890,3
Cluster 15891,3
Cluster 70483,3
Cluster 36143,3
Cluster 68264,3
Cluster 68266,3
Cluster 21855,3
Cluster 7909,3
Cluster 15887,3
Cluster 39526,3
Cluster 12647,3
Cluster 57016,3
Cluster 12649,3
Cluster 14735,3
Cluster 44301,3
Cluster 25533,3
Cluster 249,3
Cluster 12671,3
Cluster 64818,3
Cluster 67351,3
Cluster 17232,3
Cluster 12662,3
Cluster 75212,3
Cluster 21812,3
Cluster 29109,3
Cluster 24035,3
Cluster 55389,3
Cluster 74090,3
Cluster 5035,3
Cluster 28971,3
Cluster 24693,3
Cluster 15730,3
Cluster 15480,3
Cluster 64957,3
Cluster 2192,3
Cluster 59281,3
Cluster 14717,3
Cluster 14684,3
Cluster 14681,3
Cluster 46047,3
Cluster 68820,3
Cluster 57724,3
Cluster 17160,3
Cluster 7860,3
Cluster 14674,3
Cluster 44353,3
Cluster 23997,3
Cluster 1307,3
Cluster 59330,3
Cluster 29038,3
Cluster 24316,3
Cluster 5541,3
Cluster 67327,3
Cluster 25946,3
Cluster 55415,3
Cluster 4558,3
Cluster 29012,3
Cluster 39549,3
Cluster 14700,3
Cluster 45203,3
Cluster 68811,3
Cluster 38230,3
Cluster 17178,3
Cluster 45487,3
Cluster 7879,3
Cluster 6491,3
Cluster 24088,3
Cluster 38330,3
Cluster 57621,3
Cluster 64708,3
Cluster 5667,3
Cluster 21730,3
Cluster 15848,3
Cluster 52053,3
Cluster 21793,3
Cluster 36008,3
Cluster 70558,3
Cluster 64726,3
Cluster 21744,3
Cluster 47481,3
Cluster 47480,3
Cluster 25537,3
Cluster 36022,3
Cluster 47476,3
Cluster 24080,3
Cluster 39471,3
Cluster 57593,3
Cluster 2934,3
Cluster 57598,3
Cluster 55310,3
Cluster 2933,3
Cluster 21700,3
Cluster 38352,3
Cluster 293,3
Cluster 45506,3
Cluster 45504,3
Cluster 12544,3
Cluster 59486,3
Cluster 35966,3
Cluster 35967,3
Cluster 21710,3
Cluster 25814,3
Cluster 68740,3
Cluster 39482,3
Cluster 12618,3
Cluster 12619,3
Cluster 55371,3
Cluster 64773,3
Cluster 12622,3
Cluster 5282,3
Cluster 50284,3
Cluster 52067,3
Cluster 64738,3
Cluster 36068,3
Cluster 64791,3
Cluster 2917,3
Cluster 25891,3
Cluster 24897,3
Cluster 15368,3
Cluster 52816,3
Cluster 29157,3
Cluster 56810,3
Cluster 52818,3
Cluster 4427,3
Cluster 12587,3
Cluster 29232,3
Cluster 24312,3
Cluster 29227,3
Cluster 56665,3
Cluster 5765,3
Cluster 15869,3
Cluster 45999,3
Cluster 126,3
Cluster 55361,3
Cluster 21768,3
Cluster 25882,3
Cluster 17265,3
Cluster 24732,3
Cluster 38282,3
Cluster 50278,3
Cluster 25885,3
Cluster 24056,3
Cluster 661,3
Cluster 22965,3
Cluster 14166,3
Cluster 1508,3
Cluster 5605,3
Cluster 58500,3
Cluster 15653,3
Cluster 46418,3
Cluster 51279,3
Cluster 50845,3
Cluster 7674,3
Cluster 57260,3
Cluster 58115,3
Cluster 39925,3
Cluster 39169,3
Cluster 50849,3
Cluster 46427,3
Cluster 46419,3
Cluster 13670,3
Cluster 46757,3
Cluster 50824,3
Cluster 16550,3
Cluster 2751,3
Cluster 6609,3
Cluster 1655,3
Cluster 46751,3
Cluster 26764,3
Cluster 44771,3
Cluster 5083,3
Cluster 4641,3
Cluster 13680,3
Cluster 13682,3
Cluster 13683,3
Cluster 75629,3
Cluster 44773,3
Cluster 15655,3
Cluster 13678,3
Cluster 37699,3
Cluster 26802,3
Cluster 76714,3
Cluster 25182,3
Cluster 23033,3
Cluster 37692,3
Cluster 56936,3
Cluster 58456,3
Cluster 6614,3
Cluster 14130,3
Cluster 23427,3
Cluster 27394,3
Cluster 51698,3
Cluster 56299,3
Cluster 16501,3
Cluster 66195,3
Cluster 16500,3
Cluster 66199,3
Cluster 24551,3
Cluster 24557,3
Cluster 2745,3
Cluster 66678,3
Cluster 46431,3
Cluster 13718,3
Cluster 46433,3
Cluster 52418,3
Cluster 40228,3
Cluster 1558,3
Cluster 40225,3
Cluster 37249,3
Cluster 14139,3
Cluster 13727,3
Cluster 13728,3
Cluster 27433,3
Cluster 27428,3
Cluster 37260,3
Cluster 50862,3
Cluster 37247,3
Cluster 13571,3
Cluster 22845,3
Cluster 27648,3
Cluster 22849,3
Cluster 24588,3
Cluster 58575,3
Cluster 37118,3
Cluster 65999,3
Cluster 25348,3
Cluster 38791,3
Cluster 37128,3
Cluster 14207,3
Cluster 26703,3
Cluster 136,3
Cluster 27620,3
Cluster 25360,3
Cluster 45774,3
Cluster 26695,3
Cluster 22800,3
Cluster 14220,3
Cluster 65942,3
Cluster 15554,3
Cluster 39881,3
Cluster 6595,3
Cluster 65951,3
Cluster 7454,3
Cluster 13570,3
Cluster 40360,3
Cluster 65960,3
Cluster 6835,3
Cluster 38797,3
Cluster 45663,3
Cluster 39144,3
Cluster 27669,3
Cluster 39146,3
Cluster 55969,3
Cluster 23500,3
Cluster 27565,3
Cluster 46775,3
Cluster 16567,3
Cluster 46400,3
Cluster 39257,3
Cluster 56947,3
Cluster 37735,3
Cluster 40286,3
Cluster 3775,3
Cluster 37734,3
Cluster 15571,3
Cluster 27537,3
Cluster 26744,3
Cluster 16554,3
Cluster 46763,3
Cluster 27517,3
Cluster 27513,3
Cluster 45681,3
Cluster 16563,3
Cluster 13604,3
Cluster 24580,3
Cluster 37748,3
Cluster 26727,3
Cluster 38788,3
Cluster 5633,3
Cluster 37143,3
Cluster 68361,3
Cluster 4678,3
Cluster 7562,3
Cluster 58554,3
Cluster 3774,3
Cluster 13626,3
Cluster 58095,3
Cluster 58096,3
Cluster 23476,3
Cluster 27571,3
Cluster 14187,3
Cluster 23478,3
Cluster 4574,3
Cluster 5821,3
Cluster 27132,3
Cluster 66404,3
Cluster 13922,3
Cluster 45406,3
Cluster 76577,3
Cluster 14036,3
Cluster 56097,3
Cluster 66416,3
Cluster 26960,3
Cluster 37483,3
Cluster 52305,3
Cluster 26969,3
Cluster 27111,3
Cluster 13936,3
Cluster 16389,3
Cluster 16394,3
Cluster 46597,3
Cluster 38756,3
Cluster 27169,3
Cluster 69435,3
Cluster 5096,3
Cluster 58315,3
Cluster 50960,3
Cluster 66561,3
Cluster 25213,3
Cluster 23197,3
Cluster 25206,3
Cluster 6656,3
Cluster 14047,3
Cluster 37466,3
Cluster 58202,3
Cluster 4650,3
Cluster 6655,3
Cluster 66401,3
Cluster 23189,3
Cluster 13960,3
Cluster 58246,3
Cluster 14000,3
Cluster 23283,3
Cluster 25249,3
Cluster 66497,3
Cluster 454,3
Cluster 25238,3
Cluster 16387,3
Cluster 13970,3
Cluster 25242,3
Cluster 2328,3
Cluster 66465,3
Cluster 1514,3
Cluster 23269,3
Cluster 46541,3
Cluster 6842,3
Cluster 44900,3
Cluster 44908,3
Cluster 2697,3
Cluster 51916,3
Cluster 58223,3
Cluster 50982,3
Cluster 66432,3
Cluster 67839,3
Cluster 37492,3
Cluster 26987,3
Cluster 13959,3
Cluster 46559,3
Cluster 46558,3
Cluster 56900,3
Cluster 58291,3
Cluster 46520,3
Cluster 27089,3
Cluster 57318,3
Cluster 26999,3
Cluster 15135,3
Cluster 14019,3
Cluster 66624,3
Cluster 56129,3
Cluster 46463,3
Cluster 76654,3
Cluster 1382,3
Cluster 50915,3
Cluster 25311,3
Cluster 37357,3
Cluster 56166,3
Cluster 39963,3
Cluster 76649,3
Cluster 58391,3
Cluster 6662,3
Cluster 74802,3
Cluster 37361,3
Cluster 26869,3
Cluster 37366,3
Cluster 66286,3
Cluster 66623,3
Cluster 27362,3
Cluster 46684,3
Cluster 13777,3
Cluster 13780,3
Cluster 50895,3
Cluster 27347,3
Cluster 26832,3
Cluster 74655,3
Cluster 51645,3
Cluster 44956,3
Cluster 23087,3
Cluster 51910,3
Cluster 27320,3
Cluster 39956,3
Cluster 13800,3
Cluster 46663,3
Cluster 37339,3
Cluster 14104,3
Cluster 15090,3
Cluster 58169,3
Cluster 76607,3
Cluster 74793,3
Cluster 15171,3
Cluster 46607,3
Cluster 26902,3
Cluster 27202,3
Cluster 51651,3
Cluster 26875,3
Cluster 14062,3
Cluster 15107,3
Cluster 26925,3
Cluster 13889,3
Cluster 14056,3
Cluster 16412,3
Cluster 37609,3
Cluster 50955,3
Cluster 50956,3
Cluster 37628,3
Cluster 37382,3
Cluster 25195,3
Cluster 51058,3
Cluster 16440,3
Cluster 27242,3
Cluster 66315,3
Cluster 1644,3
Cluster 16294,3
Cluster 58352,3
Cluster 26880,3
Cluster 15100,3
Cluster 51054,3
Cluster 25196,3
Cluster 13854,3
Cluster 27226,3
Cluster 74799,3
Cluster 24473,3
Cluster 14074,3
Cluster 46623,3
Cluster 24386,3
Cluster 58915,3
Cluster 47064,3
Cluster 74374,3
Cluster 51246,3
Cluster 13216,3
Cluster 58901,3
Cluster 3886,3
Cluster 16640,3
Cluster 16848,3
Cluster 47057,3
Cluster 26419,3
Cluster 28223,3
Cluster 7537,3
Cluster 39116,3
Cluster 36720,3
Cluster 22455,3
Cluster 65521,3
Cluster 40658,3
Cluster 56472,3
Cluster 28305,3
Cluster 36661,3
Cluster 16081,3
Cluster 26380,3
Cluster 2242,3
Cluster 66977,3
Cluster 55744,3
Cluster 51256,3
Cluster 4455,3
Cluster 28274,3
Cluster 16863,3
Cluster 23719,3
Cluster 37947,3
Cluster 13201,3
Cluster 13202,3
Cluster 2371,3
Cluster 16089,3
Cluster 45631,3
Cluster 26465,3
Cluster 7440,3
Cluster 24624,3
Cluster 76249,3
Cluster 13275,3
Cluster 40575,3
Cluster 65590,3
Cluster 16841,3
Cluster 68013,3
Cluster 66915,3
Cluster 36775,3
Cluster 15258,3
Cluster 56433,3
Cluster 36777,3
Cluster 65604,3
Cluster 26483,3
Cluster 69955,3
Cluster 40573,3
Cluster 66951,3
Cluster 26439,3
Cluster 22465,3
Cluster 13237,3
Cluster 50599,3
Cluster 39767,3
Cluster 44572,3
Cluster 28204,3
Cluster 16820,3
Cluster 69050,3
Cluster 65549,3
Cluster 36733,3
Cluster 26450,3
Cluster 16834,3
Cluster 66926,3
Cluster 24387,3
Cluster 47041,3
Cluster 28192,3
Cluster 22472,3
Cluster 65370,3
Cluster 56505,3
Cluster 6897,3
Cluster 44506,3
Cluster 25443,3
Cluster 16050,3
Cluster 55667,3
Cluster 50523,3
Cluster 23737,3
Cluster 28418,3
Cluster 26303,3
Cluster 38012,3
Cluster 38007,3
Cluster 14469,3
Cluster 16929,3
Cluster 15281,3
Cluster 46193,3
Cluster 44509,3
Cluster 22285,3
Cluster 59003,3
Cluster 55649,3
Cluster 22289,3
Cluster 55654,3
Cluster 45620,3
Cluster 23802,3
Cluster 38035,3
Cluster 52160,3
Cluster 52649,3
Cluster 45116,3
Cluster 28438,3
Cluster 2380,3
Cluster 13085,3
Cluster 55659,3
Cluster 14488,3
Cluster 38031,3
Cluster 47152,3
Cluster 55656,3
Cluster 13147,3
Cluster 14448,3
Cluster 28346,3
Cluster 55704,3
Cluster 23754,3
Cluster 58957,3
Cluster 37979,3
Cluster 22379,3
Cluster 6803,3
Cluster 37972,3
Cluster 2833,3
Cluster 13168,3
Cluster 44536,3
Cluster 23741,3
Cluster 45341,3
Cluster 22399,3
Cluster 47087,3
Cluster 37968,3
Cluster 13163,3
Cluster 26332,3
Cluster 22326,3
Cluster 16923,3
Cluster 22327,3
Cluster 51873,3
Cluster 28394,3
Cluster 26334,3
Cluster 52638,3
Cluster 56486,3
Cluster 16917,3
Cluster 22335,3
Cluster 16915,3
Cluster 75370,3
Cluster 28370,3
Cluster 65415,3
Cluster 55688,3
Cluster 3662,3
Cluster 75760,3
Cluster 47123,3
Cluster 51163,3
Cluster 13456,3
Cluster 40417,3
Cluster 69786,3
Cluster 2274,3
Cluster 23564,3
Cluster 67772,3
Cluster 14266,3
Cluster 26485,3
Cluster 58029,3
Cluster 22743,3
Cluster 39846,3
Cluster 22744,3
Cluster 16189,3
Cluster 36988,3
Cluster 16679,3
Cluster 46347,3
Cluster 40408,3
Cluster 56389,3
Cluster 37838,3
Cluster 27899,3
Cluster 15540,3
Cluster 7449,3
Cluster 37834,3
Cluster 58703,3
Cluster 69135,3
Cluster 27861,3
Cluster 58698,3
Cluster 14279,3
Cluster 46334,3
Cluster 58696,3
Cluster 40426,3
Cluster 45783,3
Cluster 51735,3
Cluster 76323,3
Cluster 58695,3
Cluster 65819,3
Cluster 46367,3
Cluster 65912,3
Cluster 26666,3
Cluster 58628,3
Cluster 22786,3
Cluster 27743,3
Cluster 14229,3
Cluster 16209,3
Cluster 27807,3
Cluster 27739,3
Cluster 16648,3
Cluster 27735,3
Cluster 13525,3
Cluster 37784,3
Cluster 56958,3
Cluster 4685,3
Cluster 46375,3
Cluster 39141,3
Cluster 27740,3
Cluster 2662,3
Cluster 23551,3
Cluster 58657,3
Cluster 22756,3
Cluster 16668,3
Cluster 25368,3
Cluster 25098,3
Cluster 13490,3
Cluster 6678,3
Cluster 13495,3
Cluster 37031,3
Cluster 24599,3
Cluster 16205,3
Cluster 25105,3
Cluster 26651,3
Cluster 22763,3
Cluster 22772,3
Cluster 46365,3
Cluster 46879,3
Cluster 26507,3
Cluster 45056,3
Cluster 26513,3
Cluster 4052,3
Cluster 69072,3
Cluster 16146,3
Cluster 58796,3
Cluster 5584,3
Cluster 57211,3
Cluster 14329,3
Cluster 5174,3
Cluster 66877,3
Cluster 44617,3
Cluster 22598,3
Cluster 463,3
Cluster 28022,3
Cluster 36865,3
Cluster 36866,3
Cluster 22595,3
Cluster 65615,3
Cluster 57973,3
Cluster 2254,3
Cluster 13303,3
Cluster 2462,3
Cluster 24390,3
Cluster 23653,3
Cluster 44604,3
Cluster 26505,3
Cluster 26496,3
Cluster 39279,3
Cluster 1332,3
Cluster 7443,3
Cluster 16136,3
Cluster 68335,3
Cluster 38619,3
Cluster 36823,3
Cluster 13326,3
Cluster 55822,3
Cluster 45038,3
Cluster 16728,3
Cluster 36913,3
Cluster 58730,3
Cluster 67758,3
Cluster 39814,3
Cluster 58729,3
Cluster 16719,3
Cluster 16152,3
Cluster 46315,3
Cluster 46316,3
Cluster 14297,3
Cluster 6776,3
Cluster 36928,3
Cluster 74482,3
Cluster 68497,3
Cluster 3694,3
Cluster 2270,3
Cluster 55896,3
Cluster 28,3
Cluster 55853,3
Cluster 25409,3
Cluster 27986,3
Cluster 40489,3
Cluster 39797,3
Cluster 5588,3
Cluster 22654,3
Cluster 26561,3
Cluster 22656,3
Cluster 14314,3
Cluster 22658,3
Cluster 27962,3
Cluster 39809,3
Cluster 15680,3
Cluster 25395,3
Cluster 44643,3
Cluster 58740,3
Cluster 66862,3
Cluster 8729,3
Cluster 30710,3
Cluster 42735,3
Cluster 18651,3
Cluster 9600,3
Cluster 3248,3
Cluster 3070,3
Cluster 48855,3
Cluster 71350,3
Cluster 9609,3
Cluster 32487,3
Cluster 20734,3
Cluster 19446,3
Cluster 3251,3
Cluster 48023,3
Cluster 35055,3
Cluster 4872,3
Cluster 10531,3
Cluster 41867,3
Cluster 4272,3
Cluster 34999,3
Cluster 18635,3
Cluster 62239,3
Cluster 6223,3
Cluster 207,3
Cluster 19470,3
Cluster 30724,3
Cluster 32465,3
Cluster 54740,3
Cluster 11633,3
Cluster 8734,3
Cluster 9597,3
Cluster 43307,3
Cluster 63592,3
Cluster 35017,3
Cluster 35078,3
Cluster 49230,3
Cluster 9638,3
Cluster 61173,3
Cluster 49839,3
Cluster 41800,3
Cluster 35087,3
Cluster 3067,3
Cluster 6366,3
Cluster 71316,3
Cluster 4985,3
Cluster 10444,3
Cluster 10443,3
Cluster 30609,3
Cluster 48753,3
Cluster 30600,3
Cluster 41792,3
Cluster 48017,3
Cluster 5403,3
Cluster 17866,3
Cluster 20058,3
Cluster 35064,3
Cluster 7297,3
Cluster 30662,3
Cluster 43293,3
Cluster 35077,3
Cluster 49830,3
Cluster 48739,3
Cluster 33804,3
Cluster 60182,3
Cluster 61161,3
Cluster 8692,3
Cluster 9635,3
Cluster 1169,3
Cluster 6218,3
Cluster 30910,3
Cluster 71464,3
Cluster 72289,3
Cluster 32322,3
Cluster 41918,3
Cluster 6031,3
Cluster 33949,3
Cluster 8751,3
Cluster 32341,3
Cluster 106,3
Cluster 42678,3
Cluster 7353,3
Cluster 17948,3
Cluster 71444,3
Cluster 34927,3
Cluster 48657,3
Cluster 33942,3
Cluster 4337,3
Cluster 1960,3
Cluster 11497,3
Cluster 60351,3
Cluster 33970,3
Cluster 10635,3
Cluster 34861,3
Cluster 32290,3
Cluster 60324,3
Cluster 5356,3
Cluster 18570,3
Cluster 34874,3
Cluster 8823,3
Cluster 30923,3
Cluster 5322,3
Cluster 54094,3
Cluster 54674,3
Cluster 63402,3
Cluster 49280,3
Cluster 49279,3
Cluster 20659,3
Cluster 9564,3
Cluster 62273,3
Cluster 53187,3
Cluster 49788,3
Cluster 8796,3
Cluster 4927,3
Cluster 730,3
Cluster 33877,3
Cluster 49266,3
Cluster 43316,3
Cluster 17900,3
Cluster 32438,3
Cluster 30759,3
Cluster 8763,3
Cluster 49763,3
Cluster 53573,3
Cluster 18592,3
Cluster 42688,3
Cluster 34935,3
Cluster 2063,3
Cluster 54705,3
Cluster 42693,3
Cluster 43328,3
Cluster 54706,3
Cluster 18603,3
Cluster 30828,3
Cluster 17929,3
Cluster 17928,3
Cluster 30809,3
Cluster 9551,3
Cluster 20653,3
Cluster 4334,3
Cluster 7290,3
Cluster 6129,3
Cluster 10323,3
Cluster 30353,3
Cluster 9744,3
Cluster 9748,3
Cluster 975,3
Cluster 8671,3
Cluster 41633,3
Cluster 48830,3
Cluster 42847,3
Cluster 8544,3
Cluster 71145,3
Cluster 30326,3
Cluster 8534,3
Cluster 1772,3
Cluster 6196,3
Cluster 9731,3
Cluster 60058,3
Cluster 30414,3
Cluster 63834,3
Cluster 63846,3
Cluster 43926,3
Cluster 30396,3
Cluster 17755,3
Cluster 10329,3
Cluster 33651,3
Cluster 20953,3
Cluster 10333,3
Cluster 32766,3
Cluster 73685,3
Cluster 41644,3
Cluster 20966,3
Cluster 32768,3
Cluster 19306,3
Cluster 11933,3
Cluster 9780,3
Cluster 1028,3
Cluster 73726,3
Cluster 1926,3
Cluster 33579,3
Cluster 53678,3
Cluster 48833,3
Cluster 9789,3
Cluster 59978,3
Cluster 61895,3
Cluster 43974,3
Cluster 43207,3
Cluster 6397,3
Cluster 11950,3
Cluster 3287,3
Cluster 32862,3
Cluster 11903,3
Cluster 103,3
Cluster 63925,3
Cluster 32815,3
Cluster 53955,3
Cluster 4884,3
Cluster 30290,3
Cluster 8516,3
Cluster 11932,3
Cluster 61311,3
Cluster 48842,3
Cluster 17707,3
Cluster 21014,3
Cluster 43216,3
Cluster 33602,3
Cluster 8512,3
Cluster 18799,3
Cluster 30281,3
Cluster 19377,3
Cluster 53627,3
Cluster 9675,3
Cluster 20839,3
Cluster 11757,3
Cluster 42797,3
Cluster 17813,3
Cluster 1932,3
Cluster 41734,3
Cluster 54831,3
Cluster 73643,3
Cluster 17804,3
Cluster 18720,3
Cluster 35183,3
Cluster 32654,3
Cluster 1780,3
Cluster 5363,3
Cluster 30593,3
Cluster 54802,3
Cluster 48755,3
Cluster 19402,3
Cluster 60148,3
Cluster 9657,3
Cluster 72416,3
Cluster 866,3
Cluster 8646,3
Cluster 60141,3
Cluster 17823,3
Cluster 35138,3
Cluster 6211,3
Cluster 60137,3
Cluster 62108,3
Cluster 42792,3
Cluster 42793,3
Cluster 43883,3
Cluster 10378,3
Cluster 4919,3
Cluster 32685,3
Cluster 53644,3
Cluster 63807,3
