cluster_id,total_selected,folds_covered
Cluster 34964,1,1
Cluster 34966,1,1
Cluster 34967,1,1
Cluster 34974,1,1
Cluster 34975,1,1
Cluster 34978,1,1
Cluster 34985,1,1
Cluster 35004,1,1
Cluster 35013,1,1
Cluster 35018,1,1
Cluster 35021,1,1
Cluster 35036,1,1
Cluster 35043,1,1
Cluster 35044,1,1
Cluster 35045,1,1
Cluster 35050,1,1
Cluster 35053,1,1
Cluster 35068,1,1
Cluster 35072,1,1
Cluster 35081,1,1
Cluster 35092,1,1
Cluster 35099,1,1
Cluster 351,1,1
Cluster 35107,1,1
Cluster 3511,1,1
Cluster 35120,1,1
Cluster 35133,1,1
Cluster 3514,1,1
Cluster 35140,1,1
Cluster 35142,1,1
Cluster 35147,1,1
Cluster 35162,1,1
Cluster 35164,1,1
Cluster 35169,1,1
Cluster 35175,1,1
Cluster 35191,1,1
Cluster 35192,1,1
Cluster 35196,1,1
Cluster 35197,1,1
Cluster 35200,1,1
Cluster 35209,1,1
Cluster 35213,1,1
Cluster 35218,1,1
Cluster 35235,1,1
Cluster 35249,1,1
Cluster 35251,1,1
Cluster 3526,1,1
Cluster 35265,1,1
Cluster 35269,1,1
Cluster 35281,1,1
Cluster 35284,1,1
Cluster 35289,1,1
Cluster 35293,1,1
Cluster 35299,1,1
Cluster 3530,1,1
Cluster 35300,1,1
Cluster 35316,1,1
Cluster 35319,1,1
Cluster 35331,1,1
Cluster 35332,1,1
Cluster 35338,1,1
Cluster 35339,1,1
Cluster 3534,1,1
Cluster 35343,1,1
Cluster 35351,1,1
Cluster 35353,1,1
Cluster 35376,1,1
Cluster 35377,1,1
Cluster 3538,1,1
Cluster 35387,1,1
Cluster 35394,1,1
Cluster 35404,1,1
Cluster 35406,1,1
Cluster 35410,1,1
Cluster 35415,1,1
Cluster 35423,1,1
Cluster 3543,1,1
Cluster 35433,1,1
Cluster 35434,1,1
Cluster 35438,1,1
Cluster 35445,1,1
Cluster 35447,1,1
Cluster 35448,1,1
Cluster 35449,1,1
Cluster 35454,1,1
Cluster 35463,1,1
Cluster 35468,1,1
Cluster 35471,1,1
Cluster 35472,1,1
Cluster 35488,1,1
Cluster 35493,1,1
Cluster 35500,1,1
Cluster 35501,1,1
Cluster 35507,1,1
Cluster 35513,1,1
Cluster 35516,1,1
Cluster 35522,1,1
Cluster 35526,1,1
Cluster 3553,1,1
Cluster 35535,1,1
Cluster 35538,1,1
Cluster 35542,1,1
Cluster 35557,1,1
Cluster 35558,1,1
Cluster 35564,1,1
Cluster 35565,1,1
Cluster 35566,1,1
Cluster 35570,1,1
Cluster 35574,1,1
Cluster 35590,1,1
Cluster 35594,1,1
Cluster 35604,1,1
Cluster 35612,1,1
Cluster 35614,1,1
Cluster 35622,1,1
Cluster 35629,1,1
Cluster 35634,1,1
Cluster 35638,1,1
Cluster 35658,1,1
Cluster 35659,1,1
Cluster 35661,1,1
Cluster 35664,1,1
Cluster 35670,1,1
Cluster 35671,1,1
Cluster 35675,1,1
Cluster 35677,1,1
Cluster 35679,1,1
Cluster 35680,1,1
Cluster 35689,1,1
Cluster 35691,1,1
Cluster 35698,1,1
Cluster 35707,1,1
Cluster 3571,1,1
Cluster 35711,1,1
Cluster 35722,1,1
Cluster 35726,1,1
Cluster 3573,1,1
Cluster 35731,1,1
Cluster 35733,1,1
Cluster 35734,1,1
Cluster 35738,1,1
Cluster 3574,1,1
Cluster 35753,1,1
Cluster 35757,1,1
Cluster 35760,1,1
Cluster 35764,1,1
Cluster 35766,1,1
Cluster 35776,1,1
Cluster 35780,1,1
Cluster 35781,1,1
Cluster 35788,1,1
Cluster 35799,1,1
Cluster 35800,1,1
Cluster 35816,1,1
Cluster 3583,1,1
Cluster 35839,1,1
Cluster 35843,1,1
Cluster 35848,1,1
Cluster 35850,1,1
Cluster 35862,1,1
Cluster 35867,1,1
Cluster 35868,1,1
Cluster 35872,1,1
Cluster 35878,1,1
Cluster 3588,1,1
Cluster 35883,1,1
Cluster 35885,1,1
Cluster 35887,1,1
Cluster 35893,1,1
Cluster 35902,1,1
Cluster 35910,1,1
Cluster 35918,1,1
Cluster 35942,1,1
Cluster 35948,1,1
Cluster 35954,1,1
Cluster 35963,1,1
Cluster 35969,1,1
Cluster 35977,1,1
Cluster 35979,1,1
Cluster 35984,1,1
Cluster 35986,1,1
Cluster 35987,1,1
Cluster 36000,1,1
Cluster 36004,1,1
Cluster 36021,1,1
Cluster 36023,1,1
Cluster 36026,1,1
Cluster 36035,1,1
Cluster 36036,1,1
Cluster 36050,1,1
Cluster 36059,1,1
Cluster 3606,1,1
Cluster 36061,1,1
Cluster 36062,1,1
Cluster 36066,1,1
Cluster 36080,1,1
Cluster 36088,1,1
Cluster 36089,1,1
Cluster 361,1,1
Cluster 36100,1,1
Cluster 36102,1,1
Cluster 36103,1,1
Cluster 36112,1,1
Cluster 36113,1,1
Cluster 36124,1,1
Cluster 36125,1,1
Cluster 3614,1,1
Cluster 36142,1,1
Cluster 36152,1,1
Cluster 36162,1,1
Cluster 36165,1,1
Cluster 36179,1,1
Cluster 36183,1,1
Cluster 36184,1,1
Cluster 36189,1,1
Cluster 36197,1,1
Cluster 36201,1,1
Cluster 36206,1,1
Cluster 36215,1,1
Cluster 36219,1,1
Cluster 36220,1,1
Cluster 36226,1,1
Cluster 36227,1,1
Cluster 36233,1,1
Cluster 36257,1,1
Cluster 36258,1,1
Cluster 36264,1,1
Cluster 36300,1,1
Cluster 36301,1,1
Cluster 36302,1,1
Cluster 36317,1,1
Cluster 36321,1,1
Cluster 36324,1,1
Cluster 36327,1,1
Cluster 36330,1,1
Cluster 36332,1,1
Cluster 36349,1,1
Cluster 36353,1,1
Cluster 36364,1,1
Cluster 36369,1,1
Cluster 36370,1,1
Cluster 36374,1,1
Cluster 3638,1,1
Cluster 36382,1,1
Cluster 36396,1,1
Cluster 36409,1,1
Cluster 36428,1,1
Cluster 36429,1,1
Cluster 36441,1,1
Cluster 36446,1,1
Cluster 36461,1,1
Cluster 36486,1,1
Cluster 36489,1,1
Cluster 36501,1,1
Cluster 36506,1,1
Cluster 36515,1,1
Cluster 36520,1,1
Cluster 36522,1,1
Cluster 36527,1,1
Cluster 36535,1,1
Cluster 36537,1,1
Cluster 36538,1,1
Cluster 36544,1,1
Cluster 36552,1,1
Cluster 36558,1,1
Cluster 36562,1,1
Cluster 36564,1,1
Cluster 36575,1,1
Cluster 36576,1,1
Cluster 36578,1,1
Cluster 36583,1,1
Cluster 36586,1,1
Cluster 36594,1,1
Cluster 36597,1,1
Cluster 36600,1,1
Cluster 36605,1,1
Cluster 36609,1,1
Cluster 36614,1,1
Cluster 36615,1,1
Cluster 36616,1,1
Cluster 36619,1,1
Cluster 36624,1,1
Cluster 36638,1,1
Cluster 36649,1,1
Cluster 3665,1,1
Cluster 36650,1,1
Cluster 36652,1,1
Cluster 36654,1,1
Cluster 36661,1,1
Cluster 36665,1,1
Cluster 36667,1,1
Cluster 36672,1,1
Cluster 36674,1,1
Cluster 36681,1,1
Cluster 36688,1,1
Cluster 36690,1,1
Cluster 36696,1,1
Cluster 36699,1,1
Cluster 367,1,1
Cluster 36716,1,1
Cluster 36717,1,1
Cluster 36720,1,1
Cluster 36722,1,1
Cluster 36729,1,1
Cluster 36733,1,1
Cluster 36738,1,1
Cluster 36743,1,1
Cluster 36756,1,1
Cluster 36759,1,1
Cluster 36761,1,1
Cluster 36767,1,1
Cluster 36780,1,1
Cluster 36783,1,1
Cluster 36787,1,1
Cluster 36788,1,1
Cluster 3679,1,1
Cluster 36802,1,1
Cluster 36803,1,1
Cluster 36806,1,1
Cluster 36807,1,1
Cluster 36828,1,1
Cluster 36831,1,1
Cluster 36840,1,1
Cluster 36857,1,1
Cluster 36859,1,1
Cluster 36868,1,1
Cluster 36881,1,1
Cluster 3689,1,1
Cluster 36898,1,1
Cluster 3690,1,1
Cluster 36924,1,1
Cluster 36925,1,1
Cluster 36930,1,1
Cluster 36932,1,1
Cluster 36940,1,1
Cluster 36943,1,1
Cluster 36960,1,1
Cluster 36964,1,1
Cluster 3697,1,1
Cluster 36991,1,1
Cluster 37013,1,1
Cluster 37015,1,1
Cluster 37021,1,1
Cluster 37028,1,1
Cluster 37038,1,1
Cluster 37040,1,1
Cluster 3705,1,1
Cluster 37052,1,1
Cluster 37059,1,1
Cluster 37061,1,1
Cluster 37070,1,1
Cluster 37071,1,1
Cluster 37072,1,1
Cluster 37073,1,1
Cluster 37075,1,1
Cluster 37078,1,1
Cluster 37079,1,1
Cluster 37081,1,1
Cluster 37112,1,1
Cluster 37117,1,1
Cluster 37128,1,1
Cluster 37134,1,1
Cluster 37137,1,1
Cluster 37143,1,1
Cluster 37144,1,1
Cluster 37148,1,1
Cluster 37150,1,1
Cluster 37192,1,1
Cluster 37193,1,1
Cluster 37197,1,1
Cluster 37203,1,1
Cluster 37205,1,1
Cluster 3721,1,1
Cluster 37229,1,1
Cluster 37237,1,1
Cluster 37252,1,1
Cluster 37259,1,1
Cluster 37278,1,1
Cluster 37293,1,1
Cluster 37306,1,1
Cluster 37311,1,1
Cluster 37315,1,1
Cluster 37316,1,1
Cluster 37324,1,1
Cluster 37325,1,1
Cluster 37327,1,1
Cluster 37328,1,1
Cluster 37333,1,1
Cluster 37335,1,1
Cluster 37336,1,1
Cluster 37340,1,1
Cluster 37342,1,1
Cluster 37344,1,1
Cluster 37358,1,1
Cluster 37371,1,1
Cluster 37377,1,1
Cluster 37389,1,1
Cluster 37395,1,1
Cluster 374,1,1
Cluster 37400,1,1
Cluster 37402,1,1
Cluster 37414,1,1
Cluster 37420,1,1
Cluster 37422,1,1
Cluster 37423,1,1
Cluster 37424,1,1
Cluster 37453,1,1
Cluster 37461,1,1
Cluster 37463,1,1
Cluster 37466,1,1
Cluster 37467,1,1
Cluster 3747,1,1
Cluster 37472,1,1
Cluster 37488,1,1
Cluster 37491,1,1
Cluster 37497,1,1
Cluster 375,1,1
Cluster 37501,1,1
Cluster 37503,1,1
Cluster 37505,1,1
Cluster 37511,1,1
Cluster 37514,1,1
Cluster 37527,1,1
Cluster 37532,1,1
Cluster 37540,1,1
Cluster 37544,1,1
Cluster 37551,1,1
Cluster 37560,1,1
Cluster 37570,1,1
Cluster 37583,1,1
Cluster 37585,1,1
Cluster 37587,1,1
Cluster 37589,1,1
Cluster 3759,1,1
Cluster 37593,1,1
Cluster 37594,1,1
Cluster 37596,1,1
Cluster 37605,1,1
Cluster 37622,1,1
Cluster 37623,1,1
Cluster 37628,1,1
Cluster 37630,1,1
Cluster 37644,1,1
Cluster 37647,1,1
Cluster 37649,1,1
Cluster 37650,1,1
Cluster 37652,1,1
Cluster 37653,1,1
Cluster 37656,1,1
Cluster 3766,1,1
Cluster 37675,1,1
Cluster 37679,1,1
Cluster 37682,1,1
Cluster 3769,1,1
Cluster 37692,1,1
Cluster 37693,1,1
Cluster 37695,1,1
Cluster 37696,1,1
Cluster 37705,1,1
Cluster 37707,1,1
Cluster 3771,1,1
Cluster 37712,1,1
Cluster 37713,1,1
Cluster 37718,1,1
Cluster 37730,1,1
Cluster 37736,1,1
Cluster 37768,1,1
Cluster 3777,1,1
Cluster 37770,1,1
Cluster 37778,1,1
Cluster 3778,1,1
Cluster 37795,1,1
Cluster 37799,1,1
Cluster 37800,1,1
Cluster 37802,1,1
Cluster 37803,1,1
Cluster 37806,1,1
Cluster 37811,1,1
Cluster 37817,1,1
Cluster 37819,1,1
Cluster 37834,1,1
Cluster 37840,1,1
Cluster 37843,1,1
Cluster 37848,1,1
Cluster 3786,1,1
Cluster 37861,1,1
Cluster 37871,1,1
Cluster 37886,1,1
Cluster 3789,1,1
Cluster 37903,1,1
Cluster 37913,1,1
Cluster 37916,1,1
Cluster 37920,1,1
Cluster 37921,1,1
Cluster 3793,1,1
Cluster 37931,1,1
Cluster 37932,1,1
Cluster 37937,1,1
Cluster 37940,1,1
Cluster 37945,1,1
Cluster 37946,1,1
Cluster 3795,1,1
Cluster 37981,1,1
Cluster 37989,1,1
Cluster 38001,1,1
Cluster 38003,1,1
Cluster 38006,1,1
Cluster 38012,1,1
Cluster 38025,1,1
Cluster 38029,1,1
Cluster 38041,1,1
Cluster 38046,1,1
Cluster 38047,1,1
Cluster 38048,1,1
Cluster 38055,1,1
Cluster 38056,1,1
Cluster 38065,1,1
Cluster 38066,1,1
Cluster 38073,1,1
Cluster 38089,1,1
Cluster 38106,1,1
Cluster 38108,1,1
Cluster 38113,1,1
Cluster 38119,1,1
Cluster 38121,1,1
Cluster 38137,1,1
Cluster 38151,1,1
Cluster 38152,1,1
Cluster 3817,1,1
Cluster 38170,1,1
Cluster 3818,1,1
Cluster 38180,1,1
Cluster 38185,1,1
Cluster 38186,1,1
Cluster 38191,1,1
Cluster 38196,1,1
Cluster 38207,1,1
Cluster 3821,1,1
Cluster 38217,1,1
Cluster 38219,1,1
Cluster 3822,1,1
Cluster 38226,1,1
Cluster 38233,1,1
Cluster 38246,1,1
Cluster 38249,1,1
Cluster 3825,1,1
Cluster 38250,1,1
Cluster 38255,1,1
Cluster 38256,1,1
Cluster 38259,1,1
Cluster 38264,1,1
Cluster 38279,1,1
Cluster 38288,1,1
Cluster 38293,1,1
Cluster 3832,1,1
Cluster 38321,1,1
Cluster 38324,1,1
Cluster 3834,1,1
Cluster 38340,1,1
Cluster 38344,1,1
Cluster 3835,1,1
Cluster 38356,1,1
Cluster 38366,1,1
Cluster 38367,1,1
Cluster 38368,1,1
Cluster 38379,1,1
Cluster 3838,1,1
Cluster 38384,1,1
Cluster 38387,1,1
Cluster 3839,1,1
Cluster 38398,1,1
Cluster 38400,1,1
Cluster 38404,1,1
Cluster 38415,1,1
Cluster 38436,1,1
Cluster 38446,1,1
Cluster 3845,1,1
Cluster 38450,1,1
Cluster 38453,1,1
Cluster 38454,1,1
Cluster 38457,1,1
Cluster 38458,1,1
Cluster 3847,1,1
Cluster 38471,1,1
Cluster 38475,1,1
Cluster 38480,1,1
Cluster 38484,1,1
Cluster 38486,1,1
Cluster 38492,1,1
Cluster 38493,1,1
Cluster 38498,1,1
Cluster 38504,1,1
Cluster 38506,1,1
Cluster 3851,1,1
Cluster 38516,1,1
Cluster 3852,1,1
Cluster 38521,1,1
Cluster 38522,1,1
Cluster 38527,1,1
Cluster 3853,1,1
Cluster 38530,1,1
Cluster 38532,1,1
Cluster 38556,1,1
Cluster 38557,1,1
Cluster 38558,1,1
Cluster 38570,1,1
Cluster 38573,1,1
Cluster 38577,1,1
Cluster 38589,1,1
Cluster 38591,1,1
Cluster 38600,1,1
Cluster 38604,1,1
Cluster 38606,1,1
Cluster 38607,1,1
Cluster 38610,1,1
Cluster 38612,1,1
Cluster 38617,1,1
Cluster 38619,1,1
Cluster 38630,1,1
Cluster 38639,1,1
Cluster 38645,1,1
Cluster 3865,1,1
Cluster 38650,1,1
Cluster 38653,1,1
Cluster 38663,1,1
Cluster 38676,1,1
Cluster 38678,1,1
Cluster 38687,1,1
Cluster 38690,1,1
Cluster 38696,1,1
Cluster 3871,1,1
Cluster 38712,1,1
Cluster 38715,1,1
Cluster 38718,1,1
Cluster 38720,1,1
Cluster 38728,1,1
Cluster 38729,1,1
Cluster 3873,1,1
Cluster 38752,1,1
Cluster 38754,1,1
Cluster 38757,1,1
Cluster 3876,1,1
Cluster 38760,1,1
Cluster 38772,1,1
Cluster 38773,1,1
Cluster 38788,1,1
Cluster 38801,1,1
Cluster 38809,1,1
Cluster 38820,1,1
Cluster 38824,1,1
Cluster 38833,1,1
Cluster 38839,1,1
Cluster 38843,1,1
Cluster 38852,1,1
Cluster 38857,1,1
Cluster 3886,1,1
Cluster 38867,1,1
Cluster 38868,1,1
Cluster 38869,1,1
Cluster 3887,1,1
Cluster 38880,1,1
Cluster 38890,1,1
Cluster 38894,1,1
Cluster 38896,1,1
Cluster 3891,1,1
Cluster 38918,1,1
Cluster 38920,1,1
Cluster 38936,1,1
Cluster 38942,1,1
Cluster 38949,1,1
Cluster 3895,1,1
Cluster 38954,1,1
Cluster 38967,1,1
Cluster 38969,1,1
Cluster 38973,1,1
Cluster 38978,1,1
Cluster 38985,1,1
Cluster 39010,1,1
Cluster 39014,1,1
Cluster 3902,1,1
Cluster 3903,1,1
Cluster 39045,1,1
Cluster 39049,1,1
Cluster 39050,1,1
Cluster 39053,1,1
Cluster 39063,1,1
Cluster 39079,1,1
Cluster 39081,1,1
Cluster 39083,1,1
Cluster 39086,1,1
Cluster 39088,1,1
Cluster 39090,1,1
Cluster 39092,1,1
Cluster 391,1,1
Cluster 39107,1,1
Cluster 39109,1,1
Cluster 39110,1,1
Cluster 39130,1,1
Cluster 39133,1,1
Cluster 39138,1,1
Cluster 3915,1,1
Cluster 39158,1,1
Cluster 39163,1,1
Cluster 39168,1,1
Cluster 39171,1,1
Cluster 39176,1,1
Cluster 39179,1,1
Cluster 39181,1,1
Cluster 39189,1,1
Cluster 39193,1,1
Cluster 39197,1,1
Cluster 39201,1,1
Cluster 39204,1,1
Cluster 39215,1,1
Cluster 39222,1,1
Cluster 39223,1,1
Cluster 39227,1,1
Cluster 39231,1,1
Cluster 39246,1,1
Cluster 39250,1,1
Cluster 39272,1,1
Cluster 39282,1,1
Cluster 39299,1,1
Cluster 393,1,1
Cluster 39301,1,1
Cluster 39302,1,1
Cluster 39306,1,1
Cluster 39310,1,1
Cluster 39311,1,1
Cluster 39320,1,1
Cluster 39322,1,1
Cluster 39327,1,1
Cluster 39336,1,1
Cluster 39344,1,1
Cluster 39345,1,1
Cluster 39357,1,1
Cluster 3936,1,1
Cluster 39362,1,1
Cluster 39366,1,1
Cluster 39367,1,1
Cluster 3937,1,1
Cluster 39376,1,1
Cluster 39379,1,1
Cluster 3938,1,1
Cluster 39386,1,1
Cluster 39387,1,1
Cluster 39393,1,1
Cluster 39398,1,1
Cluster 39406,1,1
Cluster 39415,1,1
Cluster 39424,1,1
Cluster 39429,1,1
Cluster 39474,1,1
Cluster 39482,1,1
Cluster 39490,1,1
Cluster 39497,1,1
Cluster 39503,1,1
Cluster 39504,1,1
Cluster 39508,1,1
Cluster 39509,1,1
Cluster 39512,1,1
Cluster 39514,1,1
Cluster 39517,1,1
Cluster 39519,1,1
Cluster 39525,1,1
Cluster 39529,1,1
Cluster 39534,1,1
Cluster 39537,1,1
Cluster 39538,1,1
Cluster 39545,1,1
Cluster 39553,1,1
Cluster 39555,1,1
Cluster 39556,1,1
Cluster 39561,1,1
Cluster 39563,1,1
Cluster 39568,1,1
Cluster 39570,1,1
Cluster 39576,1,1
Cluster 3958,1,1
Cluster 39588,1,1
Cluster 39590,1,1
Cluster 39593,1,1
Cluster 39604,1,1
Cluster 39607,1,1
Cluster 39609,1,1
Cluster 39619,1,1
Cluster 39624,1,1
Cluster 39630,1,1
Cluster 39631,1,1
Cluster 39632,1,1
Cluster 39636,1,1
Cluster 39649,1,1
Cluster 3965,1,1
Cluster 39651,1,1
Cluster 39654,1,1
Cluster 39656,1,1
Cluster 39657,1,1
Cluster 39659,1,1
Cluster 39665,1,1
Cluster 39675,1,1
Cluster 39678,1,1
Cluster 3968,1,1
Cluster 39686,1,1
Cluster 39690,1,1
Cluster 39692,1,1
Cluster 39693,1,1
Cluster 39695,1,1
Cluster 39696,1,1
Cluster 39720,1,1
Cluster 39753,1,1
Cluster 39754,1,1
Cluster 39757,1,1
Cluster 39758,1,1
Cluster 39760,1,1
Cluster 39766,1,1
Cluster 3977,1,1
Cluster 39772,1,1
Cluster 39779,1,1
Cluster 39785,1,1
Cluster 39792,1,1
Cluster 39793,1,1
Cluster 39796,1,1
Cluster 39801,1,1
Cluster 39803,1,1
Cluster 39811,1,1
Cluster 39814,1,1
Cluster 39815,1,1
Cluster 39822,1,1
Cluster 39823,1,1
Cluster 39826,1,1
Cluster 3983,1,1
Cluster 39833,1,1
Cluster 39838,1,1
Cluster 39839,1,1
Cluster 3984,1,1
Cluster 39856,1,1
Cluster 39857,1,1
Cluster 39860,1,1
Cluster 39864,1,1
Cluster 39866,1,1
Cluster 39869,1,1
Cluster 3987,1,1
Cluster 39878,1,1
Cluster 3989,1,1
Cluster 3991,1,1
Cluster 39914,1,1
Cluster 39915,1,1
Cluster 39920,1,1
Cluster 39927,1,1
Cluster 39931,1,1
Cluster 39945,1,1
Cluster 39953,1,1
Cluster 3997,1,1
Cluster 39971,1,1
Cluster 39976,1,1
Cluster 39978,1,1
Cluster 3998,1,1
Cluster 39981,1,1
Cluster 39983,1,1
Cluster 39987,1,1
Cluster 3999,1,1
Cluster 40000,1,1
Cluster 40001,1,1
Cluster 40014,1,1
Cluster 40023,1,1
Cluster 40024,1,1
Cluster 40025,1,1
Cluster 40029,1,1
Cluster 40032,1,1
Cluster 40036,1,1
Cluster 40051,1,1
Cluster 40055,1,1
Cluster 40056,1,1
Cluster 40083,1,1
Cluster 40087,1,1
Cluster 40089,1,1
Cluster 40099,1,1
Cluster 40110,1,1
Cluster 40118,1,1
Cluster 40119,1,1
Cluster 40135,1,1
Cluster 40145,1,1
Cluster 40149,1,1
Cluster 40163,1,1
Cluster 4017,1,1
Cluster 40170,1,1
Cluster 40174,1,1
Cluster 40192,1,1
Cluster 40199,1,1
Cluster 40201,1,1
Cluster 40203,1,1
Cluster 40217,1,1
Cluster 40219,1,1
Cluster 40223,1,1
Cluster 40240,1,1
Cluster 40241,1,1
Cluster 40256,1,1
Cluster 40280,1,1
Cluster 40286,1,1
Cluster 40295,1,1
Cluster 40301,1,1
Cluster 40311,1,1
Cluster 40319,1,1
Cluster 40321,1,1
Cluster 40323,1,1
Cluster 40325,1,1
Cluster 40330,1,1
Cluster 40333,1,1
Cluster 40334,1,1
Cluster 40347,1,1
Cluster 40364,1,1
Cluster 40376,1,1
Cluster 40377,1,1
Cluster 4038,1,1
Cluster 40387,1,1
Cluster 40395,1,1
Cluster 40398,1,1
Cluster 4041,1,1
Cluster 40416,1,1
Cluster 4042,1,1
Cluster 40425,1,1
Cluster 4043,1,1
Cluster 40435,1,1
Cluster 40447,1,1
Cluster 40450,1,1
Cluster 40464,1,1
Cluster 40468,1,1
Cluster 40474,1,1
Cluster 4048,1,1
Cluster 40482,1,1
Cluster 40483,1,1
Cluster 40495,1,1
Cluster 40499,1,1
Cluster 40525,1,1
Cluster 40529,1,1
Cluster 40533,1,1
Cluster 40546,1,1
Cluster 40547,1,1
Cluster 40548,1,1
Cluster 40555,1,1
Cluster 40561,1,1
Cluster 4057,1,1
Cluster 40572,1,1
Cluster 40578,1,1
Cluster 40581,1,1
Cluster 40584,1,1
Cluster 40588,1,1
Cluster 40590,1,1
Cluster 40595,1,1
Cluster 40606,1,1
Cluster 40610,1,1
Cluster 40623,1,1
Cluster 4063,1,1
Cluster 40646,1,1
Cluster 40653,1,1
Cluster 40658,1,1
Cluster 40660,1,1
Cluster 40666,1,1
Cluster 40667,1,1
Cluster 40673,1,1
Cluster 40674,1,1
Cluster 40678,1,1
Cluster 4068,1,1
Cluster 40681,1,1
Cluster 40684,1,1
Cluster 40685,1,1
Cluster 40690,1,1
Cluster 40691,1,1
Cluster 40692,1,1
Cluster 40704,1,1
Cluster 40739,1,1
Cluster 40740,1,1
Cluster 40741,1,1
Cluster 40751,1,1
Cluster 40769,1,1
Cluster 40772,1,1
Cluster 40782,1,1
Cluster 40783,1,1
Cluster 40795,1,1
Cluster 40797,1,1
Cluster 40813,1,1
Cluster 40815,1,1
Cluster 40819,1,1
Cluster 40821,1,1
Cluster 40826,1,1
Cluster 40831,1,1
Cluster 40833,1,1
Cluster 40834,1,1
Cluster 40838,1,1
Cluster 40846,1,1
Cluster 40848,1,1
Cluster 40849,1,1
Cluster 40855,1,1
Cluster 40856,1,1
Cluster 40857,1,1
Cluster 40858,1,1
Cluster 40860,1,1
Cluster 40863,1,1
Cluster 40864,1,1
Cluster 40867,1,1
Cluster 40870,1,1
Cluster 40872,1,1
Cluster 40874,1,1
Cluster 40889,1,1
Cluster 4089,1,1
Cluster 40890,1,1
Cluster 40892,1,1
Cluster 40896,1,1
Cluster 40904,1,1
Cluster 40906,1,1
Cluster 40909,1,1
Cluster 40910,1,1
Cluster 40916,1,1
Cluster 4092,1,1
Cluster 40922,1,1
Cluster 40927,1,1
Cluster 40932,1,1
Cluster 40935,1,1
Cluster 40936,1,1
Cluster 40940,1,1
Cluster 40952,1,1
Cluster 40954,1,1
Cluster 40956,1,1
Cluster 40960,1,1
Cluster 40968,1,1
Cluster 40975,1,1
Cluster 4098,1,1
Cluster 40986,1,1
Cluster 40990,1,1
Cluster 40997,1,1
Cluster 41013,1,1
Cluster 41015,1,1
Cluster 41018,1,1
Cluster 41029,1,1
Cluster 41033,1,1
Cluster 41040,1,1
Cluster 41059,1,1
Cluster 41066,1,1
Cluster 41078,1,1
Cluster 41079,1,1
Cluster 41082,1,1
Cluster 41083,1,1
Cluster 41084,1,1
Cluster 41087,1,1
Cluster 4109,1,1
Cluster 41096,1,1
Cluster 41117,1,1
Cluster 41119,1,1
Cluster 41124,1,1
Cluster 41135,1,1
Cluster 41143,1,1
Cluster 41149,1,1
Cluster 41158,1,1
Cluster 41192,1,1
Cluster 41194,1,1
Cluster 41195,1,1
Cluster 4121,1,1
Cluster 41210,1,1
Cluster 41216,1,1
Cluster 41227,1,1
Cluster 41233,1,1
Cluster 41235,1,1
Cluster 41237,1,1
Cluster 41249,1,1
Cluster 41250,1,1
Cluster 41256,1,1
Cluster 41258,1,1
Cluster 41269,1,1
Cluster 41272,1,1
Cluster 41281,1,1
Cluster 41288,1,1
Cluster 4130,1,1
Cluster 41305,1,1
Cluster 41309,1,1
Cluster 4131,1,1
Cluster 41342,1,1
Cluster 41343,1,1
Cluster 41363,1,1
Cluster 41369,1,1
Cluster 41375,1,1
Cluster 41385,1,1
Cluster 41405,1,1
Cluster 41407,1,1
Cluster 41410,1,1
Cluster 4142,1,1
Cluster 41443,1,1
Cluster 41445,1,1
Cluster 41453,1,1
Cluster 41458,1,1
Cluster 41464,1,1
Cluster 41471,1,1
Cluster 41475,1,1
Cluster 41488,1,1
Cluster 4150,1,1
Cluster 41500,1,1
Cluster 41501,1,1
Cluster 41503,1,1
Cluster 41504,1,1
Cluster 41507,1,1
Cluster 41508,1,1
Cluster 41520,1,1
Cluster 41526,1,1
Cluster 4153,1,1
Cluster 41533,1,1
Cluster 41536,1,1
Cluster 41537,1,1
Cluster 4155,1,1
Cluster 41552,1,1
Cluster 41553,1,1
Cluster 41557,1,1
Cluster 41559,1,1
Cluster 41561,1,1
Cluster 41580,1,1
Cluster 41584,1,1
Cluster 41588,1,1
Cluster 41597,1,1
Cluster 41599,1,1
Cluster 4160,1,1
Cluster 41606,1,1
Cluster 41612,1,1
Cluster 41614,1,1
Cluster 41619,1,1
Cluster 41621,1,1
Cluster 41643,1,1
Cluster 41652,1,1
Cluster 41653,1,1
Cluster 41660,1,1
Cluster 41673,1,1
Cluster 41676,1,1
Cluster 41690,1,1
Cluster 41692,1,1
Cluster 41703,1,1
Cluster 41706,1,1
Cluster 41713,1,1
Cluster 41716,1,1
Cluster 41718,1,1
Cluster 41729,1,1
Cluster 41733,1,1
Cluster 41736,1,1
Cluster 41737,1,1
Cluster 41742,1,1
Cluster 4175,1,1
Cluster 41766,1,1
Cluster 4177,1,1
Cluster 41774,1,1
Cluster 41786,1,1
Cluster 41790,1,1
Cluster 41805,1,1
Cluster 41821,1,1
Cluster 41822,1,1
Cluster 41825,1,1
Cluster 41826,1,1
Cluster 4184,1,1
Cluster 41842,1,1
Cluster 41844,1,1
Cluster 41846,1,1
Cluster 41853,1,1
Cluster 41856,1,1
Cluster 41881,1,1
Cluster 41886,1,1
Cluster 41891,1,1
Cluster 41895,1,1
Cluster 4190,1,1
Cluster 41904,1,1
Cluster 41906,1,1
