threshold,Accuracy,Precision,Recall,F1,MCC,Specificity,AUROC,AUPRC
0.3875,0.8183079056865464,0.8181818181818182,0.35,0.490272373540856,0.4542083291685868,0.8183229813664596,0.8313308687615526,0.6867411033785862
0.39,0.8155339805825242,0.7974683544303798,0.35,0.4864864864864865,0.44399737890893376,0.8177570093457944,0.8313308687615526,0.6867411033785862
0.3925,0.8169209431345353,0.8,0.35555555555555557,0.49230769230769234,0.44921345622868575,0.8190327613104524,0.8313308687615526,0.6867411033785862
0.395,0.8183079056865464,0.8024691358024691,0.3611111111111111,0.49808429118773945,0.45439485906305316,0.8203125,0.8313308687615526,0.6867411033785862
0.3975,0.8196948682385575,0.8048780487804879,0.36666666666666664,0.5038167938931297,0.4595425446800269,0.8215962441314554,0.8313308687615526,0.6867411033785862
0.4,0.8210818307905686,0.8072289156626506,0.37222222222222223,0.5095057034220533,0.46465743498688095,0.822884012539185,0.8313308687615526,0.6867411033785862
0.4025,0.8210818307905686,0.8,0.37777777777777777,0.5132075471698113,0.4648551892414332,0.8238993710691824,0.8313308687615526,0.6867411033785862
0.405,0.8196948682385575,0.7906976744186046,0.37777777777777777,0.5112781954887218,0.46004007011958414,0.8236220472440945,0.8313308687615526,0.6867411033785862
0.40750000000000003,0.8196948682385575,0.7906976744186046,0.37777777777777777,0.5112781954887218,0.46004007011958414,0.8236220472440945,0.8313308687615526,0.6867411033785862
0.41000000000000003,0.8196948682385575,0.7906976744186046,0.37777777777777777,0.5112781954887218,0.46004007011958414,0.8236220472440945,0.8313308687615526,0.6867411033785862
0.41250000000000003,0.8196948682385575,0.7906976744186046,0.37777777777777777,0.5112781954887218,0.46004007011958414,0.8236220472440945,0.8313308687615526,0.6867411033785862
0.41500000000000004,0.8196948682385575,0.7906976744186046,0.37777777777777777,0.5112781954887218,0.46004007011958414,0.8236220472440945,0.8313308687615526,0.6867411033785862
0.4175,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.42,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.4225,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.425,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.4275,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.43,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.4325,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.435,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.4375,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.44,0.8183079056865464,0.7816091954022989,0.37777777777777777,0.5093632958801498,0.455293066336416,0.8233438485804416,0.8313308687615526,0.6867411033785862
0.4425,0.8210818307905686,0.7865168539325843,0.3888888888888889,0.5204460966542751,0.4654797567291469,0.8259493670886076,0.8313308687615526,0.6867411033785862
0.445,0.8224687933425797,0.7888888888888889,0.39444444444444443,0.5259259259259259,0.470528067667817,0.8272583201267829,0.8313308687615526,0.6867411033785862
0.4475,0.8210818307905686,0.7802197802197802,0.39444444444444443,0.5239852398523985,0.46589778237246987,0.8269841269841269,0.8313308687615526,0.6867411033785862
0.45,0.8224687933425797,0.782608695652174,0.4,0.5294117647058824,0.47093380561755943,0.8282988871224165,0.8313308687615526,0.6867411033785862
0.4525,0.8224687933425797,0.782608695652174,0.4,0.5294117647058824,0.47093380561755943,0.8282988871224165,0.8313308687615526,0.6867411033785862
0.455,0.8210818307905686,0.7741935483870968,0.4,0.5274725274725275,0.46638103645224405,0.8280254777070064,0.8313308687615526,0.6867411033785862
0.4575,0.8210818307905686,0.7741935483870968,0.4,0.5274725274725275,0.46638103645224405,0.8280254777070064,0.8313308687615526,0.6867411033785862
0.46,0.8224687933425797,0.776595744680851,0.40555555555555556,0.5328467153284672,0.47140452984642195,0.8293460925039873,0.8313308687615526,0.6867411033785862
