threshold,precision,recall,specificity,accuracy,f1,mcc,auprc,auroc
-0.24350863884857166,0.7926711668273867,0.9102990033222591,0.920605612998523,0.9180282470229854,0.8474226804123711,0.7952903769537375,0.9196880861284642,0.9653874087850935
-0.22160946359195322,0.7963142580019399,0.9091915836101883,0.9224519940915805,0.9191359734145667,0.8490175801447777,0.7973816876487153,0.9196880861284642,0.9653874087850935
-0.19971028833533522,0.8021547502448579,0.9069767441860465,0.9254062038404727,0.9207975630019385,0.8513513513513513,0.8004397116975843,0.9196880861284642,0.9653874087850935
-0.17781111307871678,0.8077304261645193,0.902547065337763,0.9283604135893648,0.9219052893935198,0.852510460251046,0.8019026413221764,0.9196880861284642,0.9653874087850935
-0.15591193782209878,0.8128128128128128,0.8992248062015504,0.9309453471196455,0.9230130157851011,0.8538380651945321,0.8036482255175433,0.9196880861284642,0.9653874087850935
-0.13401276256548034,0.8151515151515152,0.893687707641196,0.9324224519940916,0.9227360841872058,0.8526148969889065,0.8019643458266811,0.9196880861284642,0.9653874087850935
-0.1121135873088619,0.8210633946830266,0.8892580287929125,0.9353766617429837,0.9238438105787871,0.8538011695906432,0.8035907867289143,0.9196880861284642,0.9653874087850935
-0.0902144120522439,0.8269824922760041,0.8892580287929125,0.9379615952732644,0.9257823317640543,0.8569903948772679,0.8079369218575748,0.9196880861284642,0.9653874087850935
-0.06831523679562546,0.8317757009345794,0.8870431893687708,0.9401772525849336,0.9268900581556355,0.8585209003215434,0.810060264059439,0.9196880861284642,0.9653874087850935
-0.04641606153900746,0.8347280334728033,0.8837209302325582,0.9416543574593796,0.9271669897535308,0.85852608929532,0.810136982393688,0.9196880861284642,0.9653874087850935
-0.024516886282389017,0.8384371700105596,0.8792912513842747,0.9435007385524372,0.9274439213514262,0.8583783783783784,0.8100580841355476,0.9196880861284642,0.9653874087850935
-0.002617711025770575,0.8438502673796792,0.8737541528239202,0.9460856720827179,0.9279977845472168,0.8585418933623504,0.8104912976908505,0.9196880861284642,0.9653874087850935
0.019281464230847423,0.8488120950323974,0.8704318936877077,0.948301329394387,0.9288285793409028,0.8594860579551667,0.811956907179495,0.9196880861284642,0.9653874087850935
0.041180639487465864,0.8543478260869565,0.8704318936877077,0.9505169867060561,0.9304901689282747,0.8623148656061437,0.8158936583345867,0.9196880861284642,0.9653874087850935
0.06307981474408386,0.8576122672508215,0.867109634551495,0.9519940915805022,0.9307671005261701,0.8623348017621145,0.8161138445484367,0.9196880861284642,0.9653874087850935
0.0849789900007023,0.8629834254143647,0.8648947951273532,0.9542097488921714,0.9318748269177514,0.8639380530973452,0.8185012644036136,0.9196880861284642,0.9653874087850935
0.10687816525732075,0.8677777777777778,0.8648947951273532,0.9560561299852289,0.9332594849072279,0.8663338879645036,0.8218629227053927,0.9196880861284642,0.9653874087850935
0.12877734051393874,0.8691275167785235,0.8604651162790697,0.956794682422452,0.9327056217114372,0.8647746243739566,0.8200017191684063,0.9196880861284642,0.9653874087850935
0.15067651577055718,0.8727477477477478,0.858250276854928,0.9582717872968981,0.9332594849072279,0.8654383026242323,0.8211184799386729,0.9196880861284642,0.9653874087850935
0.17257569102717563,0.8762769580022701,0.8549280177187154,0.9597488921713442,0.9335364165051232,0.8654708520179372,0.8214560544158455,0.9196880861284642,0.9653874087850935
0.19447486628379362,0.8820160366552119,0.8527131782945736,0.9619645494830132,0.9346441428967045,0.8671171171171171,0.8240056790034309,0.9196880861284642,0.9653874087850935
0.21637404154041207,0.8837744533947065,0.8504983388704319,0.9627031019202363,0.9346441428967045,0.8668171557562077,0.8238017897369191,0.9196880861284642,0.9653874087850935
0.23827321679703006,0.8892773892773893,0.8449612403100775,0.9649187592319055,0.9349210744945998,0.8665530948324816,0.8240283044556593,0.9196880861284642,0.9653874087850935
0.2601723920536485,0.8942420681551116,0.8427464008859358,0.9667651403249631,0.9357518692882858,0.8677309007981756,0.825984559550075,0.9196880861284642,0.9653874087850935
0.28207156731026695,0.8962264150943396,0.8416389811738649,0.9675036927621861,0.9360288008861811,0.8680753854940034,0.8266181615824079,0.9196880861284642,0.9653874087850935
0.30397074256688494,0.901307966706302,0.8394241417497231,0.9693500738552437,0.9368595956798671,0.8692660550458715,0.8286242136088365,0.9196880861284642,0.9653874087850935
0.3258699178235034,0.9071170084439083,0.832779623477298,0.9715657311669128,0.9368595956798671,0.8683602771362586,0.8282375856718495,0.9196880861284642,0.9653874087850935
0.3477690930801214,0.9100850546780073,0.8294573643410853,0.9726735598227474,0.9368595956798671,0.8679026651216686,0.8280702129807889,0.9196880861284642,0.9653874087850935
0.3696682683367398,0.9127764127764127,0.82281284606866,0.973781388478582,0.9360288008861811,0.8654630168899243,0.8255567417909515,0.9196880861284642,0.9653874087850935
0.39156744359335827,0.9160493827160494,0.8217054263565892,0.9748892171344166,0.9365826640819718,0.8663164039696439,0.8270019300121548,0.9196880861284642,0.9653874087850935
0.41346661884997626,0.92,0.8150609080841639,0.9763663220088626,0.9360288008861811,0.8643570170287728,0.8252846691178642,0.9196880861284642,0.9653874087850935
0.4353657941065947,0.9204545454545454,0.8073089700996677,0.9767355982274741,0.9343672112988092,0.8601769911504424,0.8205382426082168,0.9196880861284642,0.9653874087850935
0.4572649693632127,0.9223918575063613,0.8028792912513842,0.9774741506646972,0.9338133481030185,0.8584961515689757,0.81891543408161,0.9196880861284642,0.9653874087850935
0.47916414461983114,0.9255455712451861,0.7984496124031008,0.9785819793205317,0.9335364165051232,0.8573127229488704,0.8180719993646234,0.9196880861284642,0.9653874087850935
0.5010633198764496,0.9261658031088082,0.7918050941306756,0.9789512555391433,0.9321517585156467,0.8537313432835821,0.8141303965607147,0.9196880861284642,0.9653874087850935
0.5229624951330676,0.9267973856209151,0.7851605758582503,0.9793205317577548,0.9307671005261701,0.8501199040767387,0.8101898480170645,0.9196880861284642,0.9653874087850935
0.544861670389686,0.928476821192053,0.7763012181616833,0.9800590841949779,0.9291055109387981,0.8455971049457177,0.8054606988566448,0.9196880861284642,0.9653874087850935
0.5667608456463045,0.929427430093209,0.7729789590254706,0.9804283604135894,0.9285516477430075,0.8440145102781137,0.8038870918991696,0.9196880861284642,0.9653874087850935
0.5886600209029225,0.9326145552560647,0.7663344407530454,0.981536189069424,0.9277208529493215,0.841337386018237,0.8015441641343183,0.9196880861284642,0.9653874087850935
0.6105591961595409,0.9386084583901774,0.7619047619047619,0.9833825701624815,0.9279977845472168,0.8410757946210269,0.8024067298059231,0.9196880861284642,0.9653874087850935
0.6324583714161589,0.9410958904109589,0.760797342192691,0.9841211225997046,0.9282747161451121,0.8413962033067973,0.8032373330671893,0.9196880861284642,0.9653874087850935
0.6543575466727773,0.9419889502762431,0.7552602436323367,0.9844903988183161,0.9271669897535308,0.8383527965580824,0.8001306024852499,0.9196880861284642,0.9653874087850935
0.6762567219293958,0.9425770308123249,0.7452934662236987,0.9848596750369276,0.9249515369703684,0.8324056895485467,0.7938872180183596,0.9196880861284642,0.9653874087850935
0.6981558971860138,0.9456366237482118,0.7320044296788483,0.9859675036927622,0.9224591525893104,0.8252184769038702,0.7869395983401386,0.9196880861284642,0.9653874087850935
0.7200550724426322,0.9479015918958031,0.7253599114064231,0.9867060561299852,0.9213514261977291,0.821831869510665,0.7838951642685417,0.9196880861284642,0.9653874087850935
0.7419542476992502,0.9487554904831625,0.717607973421927,0.9870753323485968,0.9196898366103572,0.8171500630517023,0.779231140792128,0.9196880861284642,0.9653874087850935
0.7638534229558687,0.9523099850968704,0.707641196013289,0.9881831610044313,0.9180282470229854,0.8119440914866582,0.7746988420675546,0.9196880861284642,0.9653874087850935
0.7857525982124871,0.953030303030303,0.6965669988925803,0.9885524372230429,0.9155358626419274,0.8048624440179143,0.7676759247414882,0.9196880861284642,0.9653874087850935
0.8076517734691051,0.9539170506912442,0.6877076411960132,0.9889217134416544,0.9135973414566602,0.7992277992277992,0.762224125108852,0.9196880861284642,0.9653874087850935
0.8295509487257235,0.957680250783699,0.6766334440753046,0.990029542097489,0.911658820271393,0.7929915639195327,0.7569492351880734,0.9196880861284642,0.9653874087850935
0.8514501239823415,0.9600638977635783,0.6655592469545958,0.9907680945347119,0.9094433674882304,0.7861347285807717,0.7508088228591409,0.9196880861284642,0.9653874087850935
0.87334929923896,0.9592833876221498,0.6522702104097453,0.9907680945347119,0.9061201883134866,0.7765326301911668,0.74127182299912,0.9196880861284642,0.9653874087850935
0.8952484744955784,0.9633943427620633,0.6411960132890365,0.9918759231905465,0.9041816671282193,0.7699468085106383,0.7360389267971792,0.9196880861284642,0.9653874087850935
